David Hilbert	Germans
Johann Homann	Germans
Erich Huckel	Germans
Alexander von Humboldt	Germans
Carl Gustav Jacob Jacobi	Germans
Alfons Maria Jakob	Germans
Hugo Junkers	Germans
Theodor Kaluza	Germans
Friedrich August Kekule von Stradonitz	Germans
Johannes Kepler	Germans
Gustav Robert Kirchhoff	Germans
Felix Klein	Germans
Nobel Prize in Physics	Germans
Wolfgang Franz von Kobell	Germans
Robert Koch	Germans
Walter Karl Koch	Germans
Adolph Wilhelm Hermann Kolbe	Germans
Leopold Kronecker	Germans
Ernst Eduard Kummer	Germans
Edmund Landau	Germans
Hermann Lattemann	Germans
Max von Laue	Germans
Gottfried Leibniz	Germans
Philipp Eduard Anton von Lenard	Germans
August Leskien	Germans
Justus von Liebig	Germans
Otto Lilienthal	Germans
Ferdinand von Lindemann	Germans
Alexander Lippisch	Germans
Friedrich Loeffler	Germans
Johann Josef Loschmidt	Germans
Reimar Lust	Germans
Ludwig Immanuel Magnus	Germans
Siegfried Marcus	Germans
Automobile	Germans
Willy Messerschmitt	Germans
Lothar Meyer	Germans
Franz Mertens	Germans
August Ferdinand Mobius	Germans
Johannes Peter Muller	Germans
Walther Nernst	Germans
Carl Gottfried Neumann	Germans
Franz Ernst Neumann	Germans
Emmy Noether	Germans
Georg Ohm	Germans
Nobel Prize in Chemistry	Germans
Otto cycle	Germans
Bernhard Philberth	Germans
Max Planck	Germans
Jesco von Puttkamer	Germans
Bernhard Riemann	Germans
Adam Ries	Germans
Wilhelm Rontgen	Germans
Carl Wilhelm Scheele	Germans
Matthias Jakob Schleiden	Germans
Heinrich Schliemann	Germans
Christian Friedrich Schonbein	Germans
Friedrich Hermann Schottky	Germans
Theodor Schwann	Germans
Hermann Amandus Schwarz	Germans
Karl Schwarzschild	Germans
Carl Semper	Germans
Werner von Siemens	Germans
Rolf Singer	Germans
Arnold Sommerfeld	Germans
Eduard Adolf Strasburger	Germans
Georg Steller	Germans
William Stern (psychologist)	Germans
Alfred Stock	Germans
Levi Strauss	Germans
Max Vasmer	Germans
Rudolf Virchow	Germans
Otto Wallach	Germans
Hellmuth Walter	Germans
Wankel engine	Germans
Alfred Wegener	Germans
Karl Weierstrass	Germans
August Weismann	Germans
Carl Friedrich von Weizsacker	Germans
Hermann Weyl	Germans
Maximilian zu Wied-Neuwied	Germans
Wilhelm Wien	Germans
Mieczyslaw Wolfke	Germans
Wilhelm Wundt	Germans
Christian Zeller	Germans
Zeppelin	Germans
Ernst Zermelo	Germans
Konrad Zuse	Germans
Franziska van Almsick	Germans
Adolf Anderssen	Germans
Rudi Ball	Germans
Michael Ballack	Germans
Karin Balzer	Germans
Dieter Baumann	Germans
Franz Beckenbauer	Germans
Boris Becker	Germans
Elly Beinhorn	Germans
Stefan Bellof	Germans
Frank Biela	Germans
Oliver Bierhoff	Germans
Timo Boll	Germans
Paul Breitner	Germans
Magic: The Gathering	Germans
Bettina Bunge	Germans
Rudolf Caracciola	Germans
Uschi Disl	Germans
Heike Drechsler	Germans
Buffalo Sabres	Germans
Argentina	Germans
David Elsner	Germans
Harald Ertl	Germans
Jurgen Fanghanel	Germans
Rudi Fink	Germans
Birgit Fischer	Germans
Sven Fischer	Germans
Horizontal bar	Germans
Gustav Flatow	Germans
Torsten Frings	Germans
Gottfried Fuchs	Germans
Erika Geisen	Germans
Nashville Predators	Germans
Steffi Graf	Germans
Michael Greis	Germans
Michael Gross (swimmer)	Germans
Ricco Gross	Germans
Paralympics	Germans
Georg Hackl	Germans
Sven Hannawald	Germans
Armin Hary	Germans
Nick Heidfeld	Germans
Lilli Henoch	Germans
Peter Hussing	Germans
Robert Hubner	Germans
Reinhold Joest	Germans
Klaus Junge	Germans
Oliver Kahn	Germans
Andy Kapp	Germans
Herbert Klein (swimmer)	Germans
Ralph Klein (basketball)	Germans
Jutta Kleinschmidt	Germans
Jurgen Klinsmann	Germans
Miroslav Klose	Germans
Georg Koch	Germans
Tampa Bay Lightning	Germans
Andreas Kopke	Germans
Pseudonym	Germans
Philipp Lahm	Germans
Andre Lange	Germans
Hermann Lang	Germans
Bernhard Langer	Germans
Maccabiah	Germans
Emanuel Lasker	Germans
Jens Lehmann	Germans
Ellen Lohr	Germans
Klaus Ludwig	Germans
Marion Luttge	Germans
Sepp Maier	Germans
Henry Maske	Germans
Jochen Mass	Germans
Lothar Matthaus	Germans
Helene Mayer	Germans
Georg Meier	Germans
Christoph Metzelder	Germans
Ulrike Meyfarth	Germans
Rosi Mittermaier	Germans
Gerd Muller	Germans
Jorg Muller	Germans
Petra Muller	Germans
Patricia Neske	Germans
Gunda Niemann-Stirnemann	Germans
Aron Nimzowitsch	Germans
National Basketball Association	Germans
Sylke Otto	Germans
Claudia Pechstein	Germans
Uta Pippig	Germans
Sarah Poewe	Germans
Daniel Prenn	Germans
Birgit Prinz	Germans
Lina Radke	Germans
Teodor Regedzinski	Germans
Annegret Richter	Germans
Lars Riedel	Germans
Walter Rohrl	Germans
Bernd Rosemeyer	Germans
Karl-Heinz Rummenigge	Germans
Max Schmeling	Germans
Paul Felix Schmidt	Germans
Martin Schmitt	Germans
Bernd Schneider (footballer)	Germans
Bernd Schneider (racing driver)	Germans
Anja Schreiner	Germans
Detlef Schrempf	Germans
Harald Schumacher	Germans
Michael Schumacher	Germans
Michael Schumacher	Germans
Ralf Schumann	Germans
Rainer Schuttler	Germans
Armin Schwarz	Germans
Bastian Schweinsteiger	Germans
Werner Seelenbinder	Germans
Uwe Seeler	Germans
Katja Seizinger	Germans
Renate Stecher	Germans
Michael Stich	Germans
Rolf Stommelen	Germans
Hans Stuck	Germans
Hans Joachim Stuck	Germans
Siegbert Tarrasch	Germans
Axel Teichmann	Germans
Richard Teichmann	Germans
Toni Turek	Germans
Jan Ullrich	Germans
Wolfgang Unzicker	Germans
Sebastian Vettel	Germans
Berti Vogts	Germans
Rudi Voller	Germans
New England Patriots	Germans
Ralf Waldmann	Germans
Fritz Walter (footballer, 1920)	Germans
Fritz Walter (footballer, 1960)	Germans
Jens Weissflog	Germans
Kati Wilhelm	Germans
Joachim Winkelhock	Germans
Joachim Winkelhock	Germans
Katarina Witt	Germans
Sigrun Wodars	Germans
Jenny Wolf	Germans
Erik Zabel	Germans
Johannes Zukertort	Germans
Heinrich Abeken	Germans
Johannes Agricola	Germans
Albertus Magnus	Germans
Eusebius Amort	Germans
Pope Benedict XVI	Germans
Dietrich Bonhoeffer	Germans
Johannes Bugenhagen	Germans
Rudolf Bultmann	Germans
Alfred Delp	Germans
Eugen Drewermann	Germans
Johann Eck	Germans
Anne Catherine Emmerich	Germans
Matthias Faber	Germans
Adolf Harnack	Germans
Saint Hedwig of Andechs	Germans
Johann Gottfried Herder	Germans
Dietrich von Hildebrand	Germans
Clemens August Graf von Galen	Germans
Adolph Kolping	Germans
Hans Kung	Germans
Karl Lehmann	Germans
Protestant Reformation	Germans
Protestant Reformation	Germans
Moses Mendelssohn	Germans
Jurgen Moltmann	Germans
Bernhard Philberth	Germans
Karl Rahner	Germans
Friedrich Daniel Ernst Schleiermacher	Germans
Albert Schweitzer	Germans
Dorothee Solle	Germans
Edith Stein	Germans
Carsten Peter Thiede	Germans
Helmut Thielicke	Germans
Paul Tillich	Germans
Rodolphus Agricola	Germans
Franz Borkenau	Germans
Dieter Claessens	Germans
Contact lens	Germans
Gudrun Ensslin	Germans
Siegfried Fischbacher	Germans
Reinhard Furrer	Germans
Herschel Grynszpan	Germans
Johann Gutenberg	Germans
Hildegard of Bingen	Germans
Roy Horn	Germans
Karen Horney	Germans
Heribert Illig	Germans
Sigmund Jahn	Germans
Rene Konig	Germans
Siegfried Kracauer	Germans
Christian Frederick Martin	Germans
Ulrike Meinhof	Germans
Ulf Merbold	Germans
Brazil	Germans
Pacifism	Germans
Porsche	Germans
Ferry Porsche	Germans
Porsche family	Germans
Porsche	Germans
Ludwig Quidde	Germans
Leopold von Ranke	Germans
Paul Reuter	Germans
Red Square	Germans
Helmut Schelsky	Germans
Hannelore Schmatz	Germans
World War II	Germans
Heffa Schucking	Germans
Albert Schweitzer	Germans
Henry Shultz	Germans
Edith Stein	Germans
Johann Tetzel	Germans
Ulrich Walter	Germans
Alfred Weber	Germans
Max Weber	Germans
Diedrich Hermann Westermann	Germans
Carl Zeiss	Germans
List of German inventors and discoverers	Germans
List of Alsatians and Lorrainians	Germans
List of Baltic Germans	Germans
List of German agriculture ministers	Germans
List of German Jews	Germans
List of German monarchs	Germans
List of German popes	Germans
German American	Germans
Germans	Germans
Germans of Paraguay	Germans
Germans of Poland	Germans
Germans of Romania	Germans
List of Austrian Jews	Germans
List of Austrians	Germans
List of Swiss people	Germans
Lists of people by nationality	Germans
Hastings Kamuzu Banda	Malawians
Bakili Muluzi	Malawians
Bingu wa Mutharika	Malawians
Gwanda Chakuamba	Malawians
George Chaponda	Malawians
Joyce Banda	Malawians
Henry Chipembere	Malawians
Dunduzu Chisiza	Malawians
Yatuta Chisiza	Malawians
Kanyama Chiume	Malawians
Eric Chiwaya	Malawians
Davis Katsonga	Malawians
Zimani Kadzamira	Malawians
Brown Chimphamba	Malawians
David Rubadiri	Malawians
Maxwell Mkwezalamba	Malawians
Attati Mpakati	Malawians
Brown Mpinganjira	Malawians
Chakufwa Chihana	Malawians
John Zenas Ungapake Tembo	Malawians
Emmie Chanika	Malawians
John Chilembwe	Malawians
Esau Kanyenda	Malawians
Tamika Mkandawire	Malawians
Shemu Joyah	Malawians
Jack Mapanje	Malawians
Felix Mnthali	Malawians
Stanley Onjezani Kenani	Malawians
Steve Chimombo	Malawians
Frank Chipasula	Malawians
John Lwanda	Malawians
David Rubadiri	Malawians
Orton Chirwa	Malawians
Vera Chirwa	Malawians
Cecilia Kadzamira	Malawians
Justin Malewezi	Malawians
Hetherwick Ntaba	Malawians
Jane Kambalame	Malawians
William Kamkwamba	Malawians
Elliot Kamwana	Malawians
List of Malawian writers	Malawians
Bart Magunda Katureebe	Ugandans
Bazilio Olara-Okello	Ugandans
Beatrice Wabudeya	Ugandans
Benjamin Joseph Odoki	Ugandans
Betty Bigombe	Ugandans
Bright Rwamirama	Ugandans
Busingye Kabumba	Ugandans
Chameleone	Ugandans
Charles Bakabulindi	Ugandans
Charles Mbire	Ugandans
Christine Kitumba	Ugandans
Crispus Kiyonga	Ugandans
Daudi Migereko	Ugandans
David Oyite-Ojok	Ugandans
David Wakinona	Ugandans
Emmanuel Kakooza	Ugandans
Emmanuel Tumusiime-Mutebile	Ugandans
Emmanuel Amey Ojara	Ugandans
Emmanuel Otala	Ugandans
Eriya Kategaya	Ugandans
Ephraim Kamuntu	Ugandans
Ezra Suruma	Ugandans
Francis Butagira	Ugandans
Fred Mukisa	Ugandans
Fred Omach	Ugandans
Fred Ruhindi	Ugandans
Gabriel Opio	Ugandans
Gagawala Wambuzi	Ugandans
Galdino Moro Okello	Ugandans
George Wilson Kanyeihamba	Ugandans
Geoffrey Oryema	Ugandans
Gilbert Bukenya	Ugandans
Godfrey Binaisa	Ugandans
Godliver Businge	Ugandans
Henry Bagiire	Ugandans
Henry Morton Stanley	Ugandans
Henry Oryem Okello	Ugandans
Hilary Onek	Ugandans
Hope Mwesigye	Ugandans
Idi Amin Dada	Ugandans
Isaac Musumba	Ugandans
James Baba	Ugandans
James Munange Ogoola	Ugandans
James Wapakhabulo	Ugandans
Janani Luwum	Ugandans
Janet Museveni	Ugandans
Jeje Odongo	Ugandans
Jennifer Namuyangu	Ugandans
Jessica Alupo	Ugandans
Jessica Eriyo	Ugandans
John Akii-Bua	Ugandans
John Byabagambi	Ugandans
John Nasasira	Ugandans
John Ssebaana Kizito	Ugandans
John Wilson Nattubu Tsekoko	Ugandans
Joseph Kony	Ugandans
Joseph Mulenga	Ugandans
Kabalega	Ugandans
Kahinda Otafiire	Ugandans
Kakira	Ugandans
Kamanda Bataringaya	Ugandans
Ken Lukyamuzi	Ugandans
Kiddu Makubuya	Ugandans
Kizza Besigye	Ugandans
Mahmood Mamdani	Ugandans
Martin Stephen Egonda-Ntende	Ugandans
Matia Kasaija	Ugandans
Maria Mutagamba	Ugandans
Matthew Lukwiya	Ugandans
Michael Kawalya Kagwa	Ugandans
Mildred Barya	Ugandans
Milton Obote	Ugandans
Miria Obote	Ugandans
Moses Ndiema Kipsiro	Ugandans
Muhammad Kibirige Mayanja	Ugandans
Muljibhai Madhvani	Ugandans
Musa Echweru	Ugandans
Mustafa Adrisi	Ugandans
Mutesa I of Buganda	Ugandans
Mutesa II of Buganda	Ugandans
Mwesigwa Rukutana	Ugandans
Norbert Mao	Ugandans
Nsaba Buturo	Ugandans
Odong Latek	Ugandans
Okello Oculi	Ugandans
Okot p'Bitek	Ugandans
Olara Otunnu	Ugandans
Omara Atubo	Ugandans
Omwony Ojwok	Ugandans
Patrick Etolu	Ugandans
Paulo Muwanga	Ugandans
Peter Lokeris	Ugandans
Perez Ahabwe	Ugandans
Perezi Kamunanwire	Ugandans
Queen Best	Ugandans
Raska Lukwiya	Ugandans
Richard Nduhura	Ugandans
Ruhakana Rugunda	Ugandans
Rukia Isanga	Ugandans
Rukia Chekamondo	Ugandans
Salim Saleh	Ugandans
Seezi Mbaguta	Ugandans
Samuel Kutesa	Ugandans
Serapio Rukundo	Ugandans
Shimit Amin	Ugandans
Simon D'Ujanga	Ugandans
Simon Ejua	Ugandans
Simon Lokodo	Ugandans
Stephen Mallinga	Ugandans
Sudhir Ruparelia	Ugandans
Sulaiman Madada	Ugandans
Syda Bbumba	Ugandans
Tarsis Kabwegyere	Ugandans
Tito Okello	Ugandans
Usama Mukwaya	Ugandans
Werikhe Kafabusa	Ugandans
Yoweri Museveni	Ugandans
Yusuf Lule	Ugandans
Lists of country-related topics	Ugandans
Lists of people by nationality	Ugandans
List of Governors of Uganda	Ugandans
List of Ugandan first-class cricketers	Ugandans
List of Governors-General of Uganda	Ugandans
Ugandan university leaders	Ugandans
Kenneth David Kaunda	Zambians
Frederick Titus Jacob Chiluba	Zambians
Levy Patrick Mwanawasa	Zambians
Rupiah Bwezani Banda	Zambians
Michael Chilufya Sata	Zambians
Edgar Lungu	Zambians
Reuben Chitandika Kamanga	Zambians
Simon Kapwepwe	Zambians
Mainza Mathias Chona	Zambians
Levy Patrick Mwanawasa	Zambians
Godfrey Miyanda	Zambians
Christon Tembo	Zambians
Enoch P. Kavindele	Zambians
Nevers Mumba	Zambians
Lupando Katoloshi Mwape	Zambians
Rupiah Bwezani Banda	Zambians
George Kunda	Zambians
Inonge Wina	Zambians
Mainza Chona	Zambians
Elijah Mudenda	Zambians
Daniel Lisulo	Zambians
Nalumino Mundia	Zambians
Kebby Musokotwane	Zambians
Malimba Masheke	Zambians
Rupiah Banda	Zambians
Elias Chipimo Jnr	Zambians
Pan-African Parliament	Zambians
Hakainde Hichilema	Zambians
Pan-African Parliament	Zambians
Pan-African Parliament	Zambians
Anderson Mazoka	Zambians
Akashambatwa Mbikusita-Lewanika	Zambians
Inonge Mbikusita-Lewanika	Zambians
Pan-African Parliament	Zambians
Luke Mwananshiku	Zambians
Kalombo Mwansa	Zambians
Susan Nakazwe	Zambians
Edward Makuka Nkoloso	Zambians
Pan-African Parliament	Zambians
Gladys Nyirongo	Zambians
Kabinga Pande	Zambians
Ronnie Shikapwasha	Zambians
Pan-African Parliament	Zambians
Mundia Sikatana	Zambians
Chitimukulu	Zambians
Mwata Kazembe	Zambians
Chief Kanongesha	Zambians
Chief Monze	Zambians
Litunga	Zambians
Paramount Chief Mpezeni	Zambians
Chief Mporokoso	Zambians
Emmanuel Milingo	Zambians
Adrian Mung'andu	Zambians
Godfrey Chitalu	Zambians
Dick Chama	Zambians
Moses Simwala	Zambians
Peter Kaumba	Zambians
Moses Simwala	Zambians
Wisdom Mumba Chansa	Zambians
Ian Bakala	Zambians
Kalusha Bwalya	Zambians
Johnson Bwalya	Zambians
David Chabala	Zambians
Linos Chalwe	Zambians
James Chamanga	Zambians
Isaac Chansa	Zambians
Phillimon Chepita	Zambians
Laughter Chilembe	Zambians
Noah Chivuta	Zambians
Clive Hachilensa	Zambians
Hijani Himoonde	Zambians
Kalililo Kakonje	Zambians
Francis Kasonde	Zambians
Chris Katongo	Zambians
Felix Katongo	Zambians
Rotson Kilambe	Zambians
George Kolala	Zambians
Stophira Sunzu	Zambians
Rodgers Kola	Zambians
Dennis Lota	Zambians
Misheck Lungu	Zambians
Hillary Makasa	Zambians
Collins Mbesuma	Zambians
Harry Milanzi	Zambians
Mwape Miti	Zambians
Perry Mubanga	Zambians
Dominic Yobe	Zambians
Rabson Mucheleng'anga	Zambians
Clifford Mulenga	Zambians
Jacob Mulenga	Zambians
Nyambe Mulenga	Zambians
Charly Musonda	Zambians
Joseph Musonda	Zambians
Perry Mutapa	Zambians
Billy Mwanza	Zambians
Kennedy Mweene	Zambians
Chaswe Nsofwa	Zambians
Mumamba Numba	Zambians
Davies Phiri	Zambians
Lawrence Phiri	Zambians
Moses Sichone	Zambians
Zacharia Simukonda	Zambians
Andrew Sinkala	Zambians
Mark Sinyangwe	Zambians
Elijah Tana	Zambians
Andrew Tembo	Zambians
Kapambwe Mulenga	Zambians
Emmanuel Zulu	Zambians
Emment Kapengwe	Zambians
Boniface Simutowe	Zambians
Dick Chama	Zambians
Patrick Phiri	Zambians
Efford Chabala	Zambians
Peter Kaumba	Zambians
Lucky Msiska	Zambians
Samuel Matete	Zambians
Racheal Nachula	Zambians
Tonny Wamulwa	Zambians
Obed Mutanya	Zambians
Fackson Nkandu	Zambians
Godfrey Siamusiye	Zambians
Chisanda Mutti	Zambians
Hastings Bwalya	Zambians
Felix Bwalya	Zambians
Cassius Chiyanika	Zambians
Kennedy Kanyanta	Zambians
Keith Mwila	Zambians
Lottie Mwale	Zambians
Precious Makina	Zambians
Davis Mwale	Zambians
Lucky Mutale	Zambians
Charm Chiteule	Zambians
Yunus Badat	Zambians
Felix Bwalya	Zambians
Ellis Chibuye	Zambians
George Gregan	Zambians
Corne Krige	Zambians
Samuel Matete	Zambians
Obed Mutanya	Zambians
Madalitso Muthiya	Zambians
PG Nana	Zambians
Henry Tayali	Zambians
David Fairbairn (artist)	Zambians
Dambisa Moyo	Zambians
Field Ruwe	Zambians
Binwell Sinyangwe	Zambians
Wilbur Smith	Zambians
Amon Simutowe	Zambians
Alick Nkhata	Zambians
B FLOW Zambia	Zambians
Bobby East	Zambians
Victor Kachaka	Zambians
Chilu Lemba	Zambians
Mwesa Isaiah Mapoma	Zambians
Leo &quot;K'millian&quot; Moyo	Zambians
Samantha Mumba	Zambians
Rozalla	Zambians
Paul Ngozi	Zambians
Alick Nkhata	Zambians
Emeli Sande	Zambians
Lazarus Tembo	Zambians
Ballad Zulu	Zambians
Maiko Zulu	Zambians
Macky 2	Zambians
Lily Tembo	Zambians
Joseph and Luka Banda	Zambians
Lukwesa Burak	Zambians
Chilu Lemba	Zambians
Martin Mubanga	Zambians
Hammerskjoeld Simwinga	Zambians
Peter Amos Siwo	Zambians
Oprah Winfrey	Zambians
Norman Carr	Zambians
Robert Earnshaw	Zambians
Phil Edmonds	Zambians
Stanley Fischer	Zambians
George Gregan	Zambians
Tawny Gray	Zambians
Daffyd James	Zambians
V. M. Jones	Zambians
Corne Krige	Zambians
Robert Lange	Zambians
Dambisa Moyo	Zambians
Julia Rose	Zambians
Rozalla	Zambians
Denise Scott Brown	Zambians
David Shepherd (artist)	Zambians
Wilbur Smith	Zambians
Ahmad Thomson	Zambians
Jeff Whitley	Zambians
Kyokushin	Zambians
John Edmond	Zambians
Amy Holmes	Zambians
Robert Edward Codrington	Zambians
Father Jean-Jacques Corbeil	Zambians
Dan Crawford (missionary)	Zambians
Joseph Dupont (bishop)	Zambians
Governor of Northern Rhodesia	Zambians
Governor-General of the Federation of Rhodesia and Nyasaland	Zambians
Evelyn Dennison Hone	Zambians
Alice Lenshina	Zambians
Paul Emil von Lettow-Vorbeck	Zambians
Lewanika	Zambians
David Livingstone	Zambians
Michael Mataka	Zambians
Mwata Kazembe	Zambians
Mpezeni	Zambians
Nalumino Mundia	Zambians
Alick Nkhata	Zambians
Baldwin Nkumbula	Zambians
Harry Nkumbula	Zambians
Zambia	Zambians
Cecil Rhodes	Zambians
Sebetwane	Zambians
Mamochisane	Zambians
Sekeletu	Zambians
Alfred Sharpe	Zambians
Lawrence Aubrey Wallace	Zambians
Roy Welensky	Zambians
Zambia	Zambians
Hammerskjoeld Simwinga	Zambians
History of Zambia	Zambians
List of Zambia-related topics	Zambians
List of Mbunda Chiefs in Zambia	Zambians
Abdon Ubidia	Ecuadorians
Adalberto Ortiz	Ecuadorians
Agustin Cueva	Ecuadorians
Alejandro Carrion Aguirre	Ecuadorians
Alfonso Rumazo Gonzalez	Ecuadorians
Alfredo Gangotena	Ecuadorians
Alfredo Pareja Diezcanseco	Ecuadorians
Alicia Yanez Cossio	Ecuadorians
Angel Felicisimo Rojas	Ecuadorians
Arturo Borja	Ecuadorians
Aurelio Espinosa Polit	Ecuadorians
Benjamin Carrion Mora	Ecuadorians
Benjamin Urrutia	Ecuadorians
Carlos Altamirano Sanchez	Ecuadorians
Carlos Eduardo Jaramillo Castillo	Ecuadorians
Carmen Acevedo Vega	Ecuadorians
Cesar E. Arroyo	Ecuadorians
Dolores Veintimilla	Ecuadorians
Edmundo Ribadeneira Meneses	Ecuadorians
Edna Iturralde	Ecuadorians
Eduardo Varas	Ecuadorians
Efrain Jara Idrovo	Ecuadorians
Eliecer Cardenas	Ecuadorians
Enrique Avellan Ferres	Ecuadorians
Enrique Gil Gilbert	Ecuadorians
Ernesto Noboa y Caamano	Ecuadorians
Ernesto Quinonez	Ecuadorians
Eugenio Espejo	Ecuadorians
Euler Granda	Ecuadorians
Fanny Carrion de Fierro	Ecuadorians
Filoteo Samaniego	Ecuadorians
Francisco Tobar Garcia	Ecuadorians
Gabriel Cevallos Garcia	Ecuadorians
Galo Rene Perez	Ecuadorians
Gonzalo Escudero	Ecuadorians
Horacio Hidrovo Penaherrera	Ecuadorians
Horacio Hidrovo Velasquez	Ecuadorians
Hugo Mayo	Ecuadorians
Hugo Salazar Tamariz	Ecuadorians
Humberto Fierro	Ecuadorians
Isacovici Salomon	Ecuadorians
Ivan Carvajal	Ecuadorians
Jacinto de Evia	Ecuadorians
Javier Vasconez	Ecuadorians
Jaime Galarza Zavala	Ecuadorians
Jenny Estrada	Ecuadorians
Joaquin Gallegos Lara	Ecuadorians
Jorge Carrera Andrade	Ecuadorians
Jorge Enrique Adoum	Ecuadorians
Jorge Icaza Coronel	Ecuadorians
Jorge Luis Caceres	Ecuadorians
Jorge Nunez Sanchez	Ecuadorians
Jorge Perez Concha	Ecuadorians
Jose de la Cuadra	Ecuadorians
Jose Joaquin de Olmedo	Ecuadorians
Jose Martinez Queirolo	Ecuadorians
Fray Jose Maria Vargas O.P.	Ecuadorians
Jose Rumazo Gonzalez	Ecuadorians
Jose Trajano Mera	Ecuadorians
Juan Andrade Heymann	Ecuadorians
Juan Bautista Aguirre	Ecuadorians
Juan Larrea Holguin	Ecuadorians
Juan Leon Mera	Ecuadorians
Juan Manuel Rodriguez (writer)	Ecuadorians
Juan Montalvo	Ecuadorians
Julio Pazos Barrera	Ecuadorians
Karina Galvez	Ecuadorians
Luis Aguilar-Monsalve	Ecuadorians
Luis Costales	Ecuadorians
Luis Enrique Fierro	Ecuadorians
Medardo Angel Silva	Ecuadorians
Miguel Donoso Pareja	Ecuadorians
Nela Martinez	Ecuadorians
Nelson Estupinan Bass	Ecuadorians
Nicolas Kingman Riofrio	Ecuadorians
Numa Pompilio Llona	Ecuadorians
Octavio Cordero Palacios (writer)	Ecuadorians
Oswaldo Calisto Rivera	Ecuadorians
Pedro Jorge Vera	Ecuadorians
Rafael Diaz Ycaza	Ecuadorians
Raquel Verdesoto	Ecuadorians
Raul Andrade Moscoso	Ecuadorians
Rodolfo Perez Pimentel	Ecuadorians
Rosa Borja de Ycaza	Ecuadorians
Simon Corral	Ecuadorians
Ulises Estrella	Ecuadorians
Vicente Amador Flor	Ecuadorians
Vicente Cabrera Funes	Ecuadorians
Victor Manuel Rendon	Ecuadorians
Yanna Hadatty	Ecuadorians
Alfredo Palacio Moreno	Ecuadorians
Anibal Villacis	Ecuadorians
Araceli Gilbert	Ecuadorians
Bernardo de Legarda	Ecuadorians
Caesar Andrade Faini	Ecuadorians
Camilo Egas	Ecuadorians
Eduardo Kingman	Ecuadorians
Enrique Tabara	Ecuadorians
Estuardo Maldonado	Ecuadorians
Felix Arauz	Ecuadorians
Galo Galecio	Ecuadorians
Gonzalo Amancha	Ecuadorians
Gonzalo Endara Crow	Ecuadorians
Grace Polit	Ecuadorians
Hugo Cifuentes	Ecuadorians
Jorge Velarde	Ecuadorians
Jorge Swett	Ecuadorians
Juan Villafuerte	Ecuadorians
Judith Gutierrez	Ecuadorians
Leonardo Tejada	Ecuadorians
Luigi Stornaiolo Pimentel	Ecuadorians
Luis Miranda (painter)	Ecuadorians
Luis Molinari	Ecuadorians
Manuel Rendon	Ecuadorians
Marcos Restrepo	Ecuadorians
Miguel Betancourt	Ecuadorians
Oswaldo Guayasamin	Ecuadorians
Oswaldo Moreno	Ecuadorians
Oswaldo Viteri	Ecuadorians
Oswaldo Munoz Marino	Ecuadorians
Patricio Cueva Jaramillo	Ecuadorians
Ramon Piaguaje	Ecuadorians
Theo Constante	Ecuadorians
Washington Iza	Ecuadorians
Noralma Vera Arrata	Ecuadorians
Esperanza Cruz Hidalgo	Ecuadorians
Frederick Ashton	Ecuadorians
Sebastian Cordero	Ecuadorians
Camilo Luzuriaga	Ecuadorians
Mike Judge	Ecuadorians
Jenn Pinto	Ecuadorians
Michael Steger	Ecuadorians
Ricardo Hoyos	Ecuadorians
Albert Paulsen	Ecuadorians
Fatima Ptacek	Ecuadorians
Camilo Luzuriaga	Ecuadorians
Adrienne Bailon	Ecuadorians
Antonio Neumane	Ecuadorians
Arturo Rodas	Ecuadorians
Beatriz Parra Durango	Ecuadorians
Boris Cepeda	Ecuadorians
Carlos Rubira Infante	Ecuadorians
Christina Aguilera	Ecuadorians
Diego Luzuriaga	Ecuadorians
Edgar Palacios Rodriguez	Ecuadorians
Enrique Espin Yepez	Ecuadorians
Gabriela Villalba	Ecuadorians
Gerardo Mejia	Ecuadorians
Guillermo Ayovi Erazo	Ecuadorians
Jinsop	Ecuadorians
Jorge Saade	Ecuadorians
Juan Fernando Velasco	Ecuadorians
Julio Jaramillo	Ecuadorians
Leslie Wright (pianist)	Ecuadorians
Luis H. Salgado	Ecuadorians
Luis Silva Parra	Ecuadorians
Mesias Maiguashca	Ecuadorians
Paulina Aguirre	Ecuadorians
Sebastian J.	Ecuadorians
Sixto Maria Duran Cardenas	Ecuadorians
Pedro Vicente Maldonado	Ecuadorians
Clodoveo Carrion Mora	Ecuadorians
Eugenia Del Pino	Ecuadorians
Plutarco Naranjo Vargas	Ecuadorians
Misael Acosta Solis	Ecuadorians
Eugenio Espejo	Ecuadorians
Alejo Lascano Bahamonde	Ecuadorians
Rodrigo Fierro	Ecuadorians
German Abad Valenzuela	Ecuadorians
Jose Amen-Palma	Ecuadorians
Diego Borja	Ecuadorians
Carlos Cueva Tamariz	Ecuadorians
Guayas Province	Ecuadorians
Paco Moncayo	Ecuadorians
Leon Roldos Aguilera	Ecuadorians
Alfredo Vera Arrata	Ecuadorians
Antonio Parra Velasco	Ecuadorians
Jorge Salvador Lara	Ecuadorians
Juan Jose Flores	Ecuadorians
Jose Joaquin de Olmedo y Maruri	Ecuadorians
Vicente Ramon Roca	Ecuadorians
Diego Noboa	Ecuadorians
Gabriel Garcia Moreno	Ecuadorians
Eloy Alfaro	Ecuadorians
Leonidas Plaza	Ecuadorians
Isidro Ayora	Ecuadorians
Jose Maria Velasco Ibarra	Ecuadorians
